dataset,regime,u,f,s,draw,variant,pearson_r,mae,sign_error_rate,rho,p_at_5,p_at_10,ndcg_at_10
pilot_holdout,full,0.75,0.03,0.03,47,documented,0.28448910759793533,0.20312912044422993,0.33615877610088896,0.3362897429183606,0.5557522123893806,0.45132743362831856,0.724896723094011
pilot_holdout,full,0.75,0.03,0.03,47,aligned,0.2533738459165548,0.20680151950515552,0.3458755426917511,0.3608055054588852,0.5893805309734512,0.4814159292035398,0.7533717909054023
pilot_holdout,full,0.75,0.03,0.03,47,hyperplane_old,0.23873322859362084,0.20995313809031363,0.3595203638618979,0.33798226302924816,0.5699115044247788,0.45752212389380525,0.7407823689465473
pilot_holdout,full,0.75,0.03,0.03,48,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.75,0.03,0.03,48,documented,0.2827329719730865,0.2042581674752686,0.3520777341327269,0.31148121466620754,0.5557522123893806,0.46991150442477875,0.7359843541780484
pilot_holdout,full,0.75,0.03,0.03,48,aligned,0.24196007840218614,0.20935754557977856,0.35765970642960515,0.31656048035093537,0.5752212389380531,0.47610619469026544,0.7490495472397041
pilot_holdout,full,0.75,0.03,0.03,48,hyperplane_old,0.24076021936537167,0.20930259435277465,0.3555923092826132,0.35369082750423075,0.5646017699115046,0.4601769911504425,0.7427878880032684
pilot_holdout,full,0.75,0.03,0.03,49,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.75,0.03,0.03,49,documented,0.31918885299784344,0.20293226004417844,0.35311143270622286,0.33209235625965794,0.5238938053097345,0.4646017699115044,0.7335999250346985
pilot_holdout,full,0.75,0.03,0.03,49,aligned,0.30775775965153557,0.20376242745561263,0.3510440355592309,0.3518392682183244,0.5628318584070796,0.47522123893805307,0.7519596678516756
pilot_holdout,full,0.75,0.03,0.03,49,hyperplane_old,0.24099574651583966,0.21091084105182578,0.3630349390117842,0.3529258132569195,0.5557522123893806,0.4646017699115044,0.7462952724444496
pilot_holdout,full,1.0,0.03,0.03,0,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,0,documented,0.1881238305165901,0.21687224886677484,0.3706843084556543,0.3197713458240533,0.5539823008849558,0.4539823008849558,0.7359190327100644
pilot_holdout,full,1.0,0.03,0.03,0,aligned,0.18025603089475659,0.2177883656621993,0.37750671904072775,0.3222627983911064,0.5469026548672566,0.45221238938053093,0.7306096150493485
pilot_holdout,full,1.0,0.03,0.03,0,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,1,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,1,documented,0.1422358579154522,0.2227359815142331,0.39632003307835434,0.34415058205412624,0.5451327433628319,0.4566371681415929,0.7420482572457552
pilot_holdout,full,1.0,0.03,0.03,1,aligned,0.15457440662729843,0.2213966625038248,0.39342567707256565,0.3427318556213666,0.5592920353982301,0.4592920353982301,0.7431409637664106
pilot_holdout,full,1.0,0.03,0.03,1,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,2,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,2,documented,0.14930428970783188,0.21987067714442712,0.38577630762869547,0.33654182960980644,0.5699115044247788,0.4663716814159292,0.7429994790809684
pilot_holdout,full,1.0,0.03,0.03,2,aligned,0.16066721423193092,0.21901809036879719,0.3832954310523051,0.3386456323131557,0.5663716814159292,0.46637168141592916,0.7440034541738646
pilot_holdout,full,1.0,0.03,0.03,2,hyperplane_old,0.2291928443590345,0.21232391994689692,0.36324167872648333,0.34339782461237633,0.5646017699115043,0.463716814159292,0.7418311861536228
pilot_holdout,full,1.0,0.03,0.03,3,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,3,documented,0.1609306734233689,0.2191987507612182,0.38019433533181723,0.3133899985776197,0.5734513274336283,0.452212389380531,0.7362087726732707
pilot_holdout,full,1.0,0.03,0.03,3,aligned,0.18350305654308907,0.21730336830216945,0.374612363034939,0.3295326131285634,0.5734513274336283,0.4628318584070797,0.740057911219458
pilot_holdout,full,1.0,0.03,0.03,3,hyperplane_old,0.22986333718187524,0.21250955458568427,0.3653090758734753,0.34114626572960094,0.5663716814159292,0.46283185840707963,0.7435339954174343
pilot_holdout,full,1.0,0.03,0.03,4,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,4,documented,0.17278461327392944,0.2179016077563944,0.37998759561711803,0.3171342802480361,0.5486725663716815,0.4424778761061947,0.7254970435551186
pilot_holdout,full,1.0,0.03,0.03,4,aligned,0.18518343629578488,0.21705142377745698,0.38040107504651643,0.32663691762070307,0.5486725663716814,0.4486725663716814,0.7299610181189726
pilot_holdout,full,1.0,0.03,0.03,4,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,5,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,5,documented,0.17899085760494055,0.21877037838370786,0.383088691337606,0.3305221518423005,0.55929203539823,0.45486725663716815,0.7421132551347699
pilot_holdout,full,1.0,0.03,0.03,5,aligned,0.1877454130464023,0.21769083249071314,0.38060781476121563,0.33238220762355647,0.5610619469026548,0.46283185840707963,0.7441870390523735
pilot_holdout,full,1.0,0.03,0.03,5,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,6,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,6,documented,0.18734113235538688,0.21739329878973881,0.3845358693405003,0.3450496443728341,0.5663716814159292,0.46194690265486726,0.7436882417115773
pilot_holdout,full,1.0,0.03,0.03,6,aligned,0.20056081539266904,0.21584552860571918,0.3793673764730205,0.35113297697666707,0.568141592920354,0.46902654867256643,0.7482029117102742
pilot_holdout,full,1.0,0.03,0.03,6,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,7,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,7,documented,0.1847761500333892,0.22019965989931845,0.40045482737233823,0.32726947421926383,0.5557522123893806,0.46283185840707963,0.7333570876499653
pilot_holdout,full,1.0,0.03,0.03,7,aligned,0.1958479582973817,0.21893010964378942,0.3994211287988423,0.3320952204334121,0.5504424778761061,0.4601769911504425,0.7333043779330646
pilot_holdout,full,1.0,0.03,0.03,7,hyperplane_old,0.21877041741328487,0.21349445333460376,0.3659292950175729,0.3479468940872465,0.5646017699115043,0.46548672566371685,0.7460288135607089
pilot_holdout,full,1.0,0.03,0.03,8,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,8,documented,0.1487694479943176,0.22203910403706,0.39735373165185034,0.3315097250149791,0.5628318584070797,0.452212389380531,0.7355601712626395
pilot_holdout,full,1.0,0.03,0.03,8,aligned,0.15005981638839574,0.22135521643395537,0.3913582799255737,0.3390333215314882,0.5646017699115043,0.463716814159292,0.742226420310091
pilot_holdout,full,1.0,0.03,0.03,8,hyperplane_old,0.228590264949758,0.21236954975178657,0.3655158155881745,0.34096886423246575,0.5610619469026549,0.46017699115044247,0.7427241353051595
pilot_holdout,full,1.0,0.03,0.03,9,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,9,documented,0.16123390348869066,0.2217411950559883,0.39735373165185034,0.3386228415008692,0.5734513274336284,0.4646017699115044,0.7440272844284372
pilot_holdout,full,1.0,0.03,0.03,9,aligned,0.17647797193786532,0.22063269585227,0.39673351250775274,0.33976000508568366,0.5734513274336283,0.4610619469026549,0.7419367670248277
pilot_holdout,full,1.0,0.03,0.03,9,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,10,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,10,documented,0.17269145058039947,0.21974259092227824,0.3942526359313624,0.32901182438812876,0.5610619469026549,0.45663716814159294,0.7382519885813685
pilot_holdout,full,1.0,0.03,0.03,10,aligned,0.1899420253234218,0.2182027125769073,0.38887740334918336,0.3316501107058231,0.5610619469026548,0.463716814159292,0.7398234976711632
pilot_holdout,full,1.0,0.03,0.03,10,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,11,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,11,documented,0.1422048421413842,0.22233654615576304,0.39632003307835434,0.3217109467970903,0.5699115044247788,0.4575221238938053,0.7345698633001972
pilot_holdout,full,1.0,0.03,0.03,11,aligned,0.14836729957998676,0.22146626463747873,0.3919784990696713,0.3358911098920809,0.568141592920354,0.4646017699115044,0.7403745033157759
pilot_holdout,full,1.0,0.03,0.03,11,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,12,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,12,documented,0.16974842734201875,0.21853325687906414,0.3785404176142237,0.34843037568364016,0.568141592920354,0.4690265486725663,0.7483661596960715
pilot_holdout,full,1.0,0.03,0.03,12,aligned,0.18107786940787157,0.21757081898263608,0.37771345875542695,0.34479785113276695,0.5592920353982301,0.4610619469026549,0.7419337180199609
pilot_holdout,full,1.0,0.03,0.03,12,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,13,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,13,documented,0.17200638078531613,0.21976726044135456,0.3990076493694439,0.32868303564920887,0.5539823008849557,0.45929203539823016,0.7373679890154048
pilot_holdout,full,1.0,0.03,0.03,13,aligned,0.17304366398528084,0.2199597420756666,0.3977672110812487,0.33584727149086824,0.5557522123893806,0.46017699115044247,0.7381305433433479
pilot_holdout,full,1.0,0.03,0.03,13,hyperplane_old,0.22976772954222183,0.21246810820411957,0.36448211701467853,0.3442113176347065,0.5646017699115043,0.4663716814159292,0.7450388033891034
pilot_holdout,full,1.0,0.03,0.03,14,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,14,documented,0.16376597739417062,0.22116961679226085,0.39301219764316725,0.3344822858893924,0.5646017699115043,0.4619469026548672,0.7393396677472706
pilot_holdout,full,1.0,0.03,0.03,14,aligned,0.17148235787079202,0.22029054996510616,0.39239197849906965,0.334992667809902,0.568141592920354,0.4592920353982301,0.74047680977718
pilot_holdout,full,1.0,0.03,0.03,14,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,15,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,15,documented,0.16738230562880282,0.21778807522042481,0.3781269381848253,0.3391740313488547,0.5716814159292036,0.463716814159292,0.7477535303152096
pilot_holdout,full,1.0,0.03,0.03,15,aligned,0.18109779488352093,0.21659228806828384,0.37667976018193094,0.34999350165482596,0.5716814159292036,0.46637168141592916,0.7482273793083349
pilot_holdout,full,1.0,0.03,0.03,15,hyperplane_old,0.23012124356445757,0.2122948938626932,0.36324167872648333,0.34559499008386385,0.5628318584070796,0.463716814159292,0.7443915561889531
pilot_holdout,full,1.0,0.03,0.03,16,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,16,documented,0.13830917895717748,0.22244442741138692,0.3950795947901592,0.3231635943443067,0.5646017699115043,0.46017699115044247,0.7397923029451653
pilot_holdout,full,1.0,0.03,0.03,16,aligned,0.14246706547399546,0.2222062939371163,0.3950795947901592,0.3228016261111222,0.5504424778761062,0.45840707964601773,0.7371253567779033
pilot_holdout,full,1.0,0.03,0.03,16,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,17,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,17,documented,0.12666503111832142,0.22399170875874735,0.4016952656605334,0.3394257307318379,0.5734513274336283,0.45929203539823,0.7413556155940718
pilot_holdout,full,1.0,0.03,0.03,17,aligned,0.125553232777406,0.22447369159755895,0.4045896216663221,0.3476632599947998,0.5823008849557522,0.46637168141592916,0.7470154716079189
pilot_holdout,full,1.0,0.03,0.03,17,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,18,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,18,documented,0.19920355509669097,0.2177346458948434,0.38660326648749227,0.3170794550447936,0.5628318584070796,0.4584070796460177,0.7425623944374984
pilot_holdout,full,1.0,0.03,0.03,18,aligned,0.2149819537478454,0.2158397434442735,0.3822617324788092,0.32716265171502473,0.5628318584070796,0.46725663716814164,0.7425899182273167
pilot_holdout,full,1.0,0.03,0.03,18,hyperplane_old,0.22986333718187524,0.21250955458568427,0.3653090758734753,0.34114626572960094,0.5663716814159292,0.46283185840707963,0.7435339954174343
pilot_holdout,full,1.0,0.03,0.03,19,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,19,documented,0.16180828353729937,0.22058746232197726,0.3870167459168906,0.3234182546963107,0.5380530973451327,0.4451327433628319,0.7344404147052397
pilot_holdout,full,1.0,0.03,0.03,19,aligned,0.17641051471783248,0.21912407893447294,0.3847426090551995,0.33509711766368244,0.5592920353982301,0.45663716814159294,0.7404870804208734
pilot_holdout,full,1.0,0.03,0.03,19,hyperplane_old,0.21722374775327435,0.21377939843785718,0.3677899524498656,0.34429846360165084,0.5557522123893806,0.46106194690265484,0.7421547481718815
pilot_holdout,full,1.0,0.03,0.03,20,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,1.0,0.03,0.03,20,documented,0.12004383085366895,0.2248506858543942,0.39487285507546,0.306398614216646,0.5522123893805311,0.43982300884955755,0.7263985684372184
pilot_holdout,full,1.0,0.03,0.03,20,aligned,0.13615353815185527,0.22302266784440525,0.3915650196402729,0.3162471638727245,0.5557522123893806,0.4530973451327434,0.7323798348844348
pilot_holdout,full,1.0,0.03,0.03,20,hyperplane_old,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
